285,000	23,214
285,015	23,750
285,030	22,214
285,045	22,549
285,060	22,101
285,075	23,339
285,090	23,062
285,105	22,790
285,120	21,971
285,135	21,809
285,150	21,913
285,165	22,564
285,180	22,763
285,195	22,235
285,210	22,495
285,225	21,616
285,240	21,380
285,255	22,100
285,270	22,164
285,285	21,907
285,300	21,359
285,315	20,937
285,330	21,151
285,345	20,954
285,360	21,334
285,375	21,624
285,390	21,573
285,405	21,175
285,420	20,321
285,435	20,631
285,450	21,277
285,465	20,498
285,480	20,888
285,495	21,077
285,510	19,436
285,525	20,262
285,540	19,795
285,555	20,490
285,570	20,710
285,585	19,575
285,600	20,537
285,615	19,688
285,630	19,572
285,645	20,117
285,660	19,529
285,675	20,019
285,690	19,777
285,705	18,959
285,720	20,061
285,735	18,836
285,750	20,003
285,765	20,158
285,780	19,294
285,795	20,004
285,810	19,166
285,825	18,909
285,840	19,369
285,855	19,578
285,870	19,632
285,885	19,230
285,901	18,917
285,916	19,282
285,930	18,188
285,945	19,230
285,961	19,279
285,976	18,826
285,990	19,391
286,005	18,427
286,021	18,597
286,036	19,273
286,050	19,021
286,065	18,859
286,080	18,572
286,096	18,320
286,111	18,118
286,125	17,916
286,141	18,888
286,156	18,947
286,171	18,298
286,186	17,670
286,201	18,201
286,216	17,999
286,231	18,805
286,246	18,728
286,261	18,742
286,276	18,952
286,291	18,163
286,306	17,836
286,321	18,627
286,336	18,425
286,351	18,549
286,366	17,816
286,381	17,223
286,396	17,944
286,411	17,817
286,426	18,417
286,441	18,582
286,456	18,365
286,471	18,444
286,486	17,560
286,501	17,634
286,516	18,415
286,531	17,566
286,546	18,232
286,561	18,226
286,576	17,081
286,591	17,521
286,606	17,395
286,621	18,070
286,636	18,204
286,651	17,812
286,666	17,946
286,681	16,897
286,696	17,026
286,711	17,647
286,726	17,029
286,741	17,549
286,756	17,498
286,771	16,563
286,786	16,999
286,801	16,345
286,816	17,222
286,831	17,431
286,846	16,638
286,861	17,404
286,876	16,700
286,891	16,348
286,906	17,144
286,921	17,243
286,936	17,152
286,951	17,005
286,966	15,941
286,981	16,531
286,996	15,582
287,011	16,408
287,026	16,452
287,041	15,769
287,056	16,380
287,071	15,034
287,086	15,364
287,101	16,421
