300,000	29,268
300,015	28,756
300,030	29,658
300,045	29,030
300,060	29,105
300,075	29,455
300,090	28,628
300,105	28,993
300,120	28,090
300,135	28,992
300,150	28,751
300,165	28,500
300,180	28,589
300,195	28,047
300,210	27,585
300,225	28,212
300,240	27,459
300,255	28,150
300,270	28,084
300,285	27,512
300,300	27,231
300,315	26,609
300,330	26,989
300,345	27,615
300,360	27,459
300,375	27,173
300,390	26,831
300,405	26,024
300,420	27,011
300,435	26,043
300,450	26,709
300,465	26,588
300,480	26,171
300,495	26,216
300,510	25,157
300,525	26,084
300,540	26,289
300,555	25,822
300,570	25,952
300,585	25,335
300,600	24,903
300,615	25,845
300,630	25,032
300,645	25,338
300,660	25,533
300,675	24,655
300,690	24,574
300,705	24,117
300,720	24,147
300,735	25,134
300,750	23,935
300,765	24,862
300,780	24,184
300,795	23,768
300,810	24,414
300,825	24,328
300,840	24,262
300,855	23,991
300,870	23,319
300,885	23,228
300,901	23,062
300,916	23,141
300,930	23,537
300,945	23,541
300,961	22,724
300,976	23,415
300,990	22,151
301,005	23,384
301,021	23,022
301,036	22,921
301,050	22,790
301,065	22,128
301,080	21,816
301,096	22,367
301,111	22,151
301,125	22,411
301,141	22,481
301,156	21,367
301,171	22,575
301,186	21,116
301,201	21,967
301,216	21,912
301,231	22,037
301,246	21,906
301,261	21,830
301,276	20,531
301,291	21,658
301,306	21,111
301,321	21,587
301,336	21,571
301,351	20,503
301,366	20,723
301,381	20,416
301,396	21,037
301,411	20,987
301,426	21,011
301,441	21,021
301,456	20,193
301,471	19,731
301,486	20,322
301,501	19,665
301,516	20,592
301,531	20,436
301,546	19,859
301,561	19,081
301,576	19,125
301,591	20,128
301,606	20,087
301,621	19,785
301,636	19,986
301,651	18,932
301,666	19,192
301,681	19,402
301,696	18,916
301,711	19,526
301,726	19,466
301,741	19,580
301,756	18,246
301,771	18,622
301,786	18,737
301,801	19,037
301,816	18,495
301,831	18,965
301,846	18,258
301,861	18,834
301,876	18,964
301,891	18,768
301,906	18,692
301,921	18,636
301,936	18,034
301,951	18,254
301,966	17,993
301,981	17,862
301,996	18,242
302,011	18,116
302,026	17,675
302,041	17,769
302,056	17,122
302,071	17,893
302,086	17,858
302,101	17,907
302,116	17,626
302,131	17,144
302,146	16,321
302,161	17,398
302,176	16,746
302,191	17,453
302,206	17,292
302,221	16,770
302,236	16,769
302,251	16,052
302,266	16,372
302,281	17,289
302,296	16,827
302,311	16,856
302,326	15,663
302,341	15,672
302,356	16,755
302,371	15,901
302,386	16,738
302,401	16,582
302,416	15,950
302,431	16,541
302,446	15,523
302,461	15,733
302,476	16,389
302,491	15,912
302,506	16,117
302,521	15,951
302,536	14,933
302,551	16,145
302,566	15,267
302,581	15,783
302,596	15,793
302,611	15,286
302,626	15,195
302,641	15,099
302,656	15,645
302,671	15,850
302,686	15,599
302,701	15,242
302,716	14,750
302,731	14,228
302,746	14,945
302,761	14,272
302,776	15,310
302,791	15,038
302,806	14,125
302,821	14,827
302,836	13,974
302,851	14,289
302,866	14,985
302,881	14,077
302,897	14,779
302,911	14,091
302,926	13,609
302,942	14,356
302,957	14,596
302,971	14,420
302,986	14,344
303,002	13,692
303,017	13,069
303,031	13,345
303,046	13,364
303,062	13,810
303,077	13,213
303,092	12,806
303,107	13,562
303,122	12,825
303,137	13,501
303,152	13,766
303,167	13,630
303,182	13,414
303,197	12,917
303,212	12,771
303,227	13,222
303,242	12,690
303,257	13,226
303,272	13,381
303,287	12,568
303,302	13,139
303,317	12,060
303,332	12,606
303,347	12,987
303,362	12,565
