300,000	-13,787
300,015	-13,760
300,030	-13,467
300,045	-13,776
300,060	-14,050
300,075	-14,705
300,090	-14,728
300,105	-14,169
300,120	-13,460
300,135	-13,769
300,150	-14,885
300,165	-13,669
300,180	-14,730
300,195	-13,640
300,210	-13,327
300,225	-13,511
300,240	-13,830
300,255	-13,978
300,270	-14,272
300,285	-13,838
300,300	-13,756
300,315	-13,519
300,330	-13,376
300,345	-14,352
300,360	-13,883
300,375	-13,977
300,390	-13,593
300,405	-13,391
300,420	-14,006
300,435	-13,126
300,450	-13,926
300,465	-14,160
300,480	-13,330
300,495	-14,442
300,510	-13,191
300,525	-13,364
300,540	-13,969
300,555	-13,867
300,570	-14,491
300,585	-13,426
300,600	-13,249
300,615	-13,417
300,630	-13,189
300,645	-13,724
300,660	-14,008
300,675	-13,339
300,690	-13,818
300,705	-12,938
300,720	-13,568
300,735	-13,992
300,750	-13,855
300,765	-14,339
300,780	-13,575
300,795	-13,152
300,810	-13,285
300,825	-13,158
300,840	-13,622
300,855	-14,026
300,870	-13,061
300,885	-13,149
300,901	-13,037
300,916	-13,867
300,930	-13,825
300,945	-13,888
300,961	-13,821
300,976	-13,272
300,990	-13,100
301,005	-13,293
301,021	-14,003
301,036	-13,660
301,050	-14,255
301,065	-13,280
301,080	-12,897
301,096	-13,030
301,111	-13,033
301,125	-13,538
301,141	-13,566
301,156	-13,042
301,171	-13,732
301,186	-12,938
301,201	-13,563
301,216	-14,037
301,231	-13,478
301,246	-14,208
301,261	-12,923
301,276	-12,730
301,291	-13,059
301,306	-13,137
301,321	-13,852
301,336	-13,830
301,351	-12,880
301,366	-13,314
301,381	-12,771
301,396	-12,949
301,411	-13,504
301,426	-12,850
301,441	-13,986
301,456	-12,916
301,471	-12,533
301,486	-13,794
301,501	-12,534
301,516	-13,424
301,531	-13,989
301,546	-12,848
301,561	-13,187
301,576	-12,488
301,591	-13,243
301,606	-13,186
301,621	-13,515
301,636	-13,443
301,651	-12,874
301,666	-12,541
301,681	-13,091
301,696	-12,497
301,711	-12,795
301,726	-13,315
301,741	-12,581
301,756	-12,624
301,771	-12,822
301,786	-12,269
301,801	-13,084
301,816	-13,684
301,831	-13,336
301,846	-13,103
301,861	-12,715
301,876	-12,728
301,891	-12,545
301,906	-12,453
301,921	-12,902
301,936	-12,720
301,951	-12,512
301,966	-12,304
301,981	-12,362
301,996	-12,822
302,011	-13,080
302,026	-13,575
302,041	-12,354
302,056	-12,272
302,071	-12,365
302,086	-13,476
302,101	-12,511
302,116	-13,347
302,131	-12,262
302,146	-12,320
302,161	-12,263
302,176	-12,316
302,191	-12,840
302,206	-12,868
302,221	-12,324
302,236	-12,633
302,251	-12,421
302,266	-12,303
302,281	-13,364
302,296	-12,450
302,311	-12,874
302,326	-12,405
302,341	-12,935
302,356	-12,732
302,371	-11,968
302,386	-12,914
302,401	-12,992
302,416	-12,182
302,431	-12,150
302,446	-12,043
302,461	-12,317
302,476	-13,107
302,491	-12,418
302,506	-13,203
302,521	-12,068
302,536	-11,895
302,551	-12,410
302,566	-11,856
302,581	-12,531
302,596	-13,175
302,611	-12,131
302,626	-12,595
302,641	-12,081
302,656	-12,019
302,671	-13,105
302,686	-12,471
302,701	-13,156
302,716	-12,598
302,731	-12,019
302,746	-12,232
302,761	-12,271
302,776	-12,499
302,791	-12,893
302,806	-11,968
302,821	-11,921
302,836	-11,974
302,851	-12,093
302,866	-12,512
302,881	-12,545
302,897	-13,114
302,911	-12,576
302,926	-12,529
302,942	-12,150
302,957	-11,772
302,971	-11,866
302,986	-12,450
303,002	-11,811
303,017	-11,634
303,031	-11,637
303,046	-11,855
303,062	-11,858
303,077	-12,322
303,092	-12,897
303,107	-11,767
303,122	-11,790
303,137	-11,863
303,152	-12,412
303,167	-11,899
303,182	-12,789
303,197	-11,719
303,212	-11,717
303,227	-11,720
303,242	-11,824
303,257	-12,388
303,272	-11,679
303,287	-11,742
303,302	-11,996
303,317	-11,623
303,332	-11,535
303,347	-12,255
303,362	-11,993
303,377	-12,768
303,392	-11,602
303,407	-11,530
303,422	-11,478
303,437	-11,491
303,452	-12,025
303,467	-11,718
303,482	-11,515
303,497	-12,084
303,512	-11,501
303,527	-11,348
303,542	-11,878
303,557	-11,304
303,572	-12,280
303,587	-11,435
303,602	-11,318
303,617	-11,521
303,632	-11,289
303,647	-11,723
303,662	-11,876
303,677	-11,252
303,692	-11,631
303,707	-11,183
303,722	-11,482
303,737	-11,811
303,752	-11,157
303,767	-12,218
303,782	-11,163
303,797	-11,146
303,812	-11,680
303,827	-11,111
303,842	-11,907
