285,000	-19,518
285,015	-18,985
285,030	-18,979
285,045	-18,928
285,060	-19,374
285,075	-19,052
285,090	-18,554
285,105	-18,804
285,120	-18,166
285,135	-18,667
285,150	-18,460
285,165	-18,043
285,180	-18,113
285,195	-17,776
285,210	-17,820
285,225	-17,839
285,240	-18,335
285,255	-18,239
285,270	-17,225
285,285	-17,219
285,300	-17,198
285,315	-17,658
285,330	-17,286
285,345	-17,651
285,360	-16,658
285,375	-16,787
285,390	-16,626
285,405	-16,489
285,420	-17,131
285,435	-16,483
285,450	-16,161
285,465	-16,616
285,480	-15,953
285,495	-16,755
285,510	-16,613
285,525	-16,462
285,540	-16,115
285,555	-15,508
285,570	-15,848
285,585	-15,581
285,600	-15,645
285,615	-14,998
285,630	-15,674
285,645	-15,808
285,660	-14,990
285,675	-14,783
285,690	-14,893
285,705	-15,529
285,720	-15,097
285,735	-14,454
285,750	-14,809
285,765	-14,437
285,780	-14,747
285,795	-14,155
285,810	-14,429
285,825	-14,679
285,840	-14,317
285,855	-14,642
285,870	-13,990
285,885	-13,828
285,901	-14,148
285,916	-13,616
285,930	-14,302
285,945	-14,271
285,961	-13,398
285,976	-13,341
285,990	-13,411
286,005	-14,142
286,021	-13,956
286,036	-13,328
286,050	-12,785
286,065	-12,784
286,080	-13,054
286,096	-13,836
286,111	-13,198
286,125	-13,749
286,141	-13,066
286,156	-12,473
286,171	-13,280
286,186	-12,486
286,201	-12,977
286,216	-12,560
286,231	-12,619
286,246	-12,563
286,261	-12,342
286,276	-12,526
286,291	-13,198
286,306	-12,685
286,321	-12,138
286,336	-12,613
286,351	-13,324
286,366	-12,406
286,381	-11,994
286,396	-12,344
286,411	-12,684
286,426	-12,317
286,441	-11,965
286,456	-11,989
286,471	-11,753
286,486	-12,334
286,501	-11,625
286,516	-11,986
286,531	-11,724
286,546	-11,723
286,561	-11,737
286,576	-12,203
286,591	-12,026
286,606	-12,296
286,621	-11,458
286,636	-11,297
286,651	-11,316
286,666	-11,355
286,681	-11,695
286,696	-12,146
286,711	-11,378
286,726	-11,853
286,741	-11,315
286,756	-11,169
286,771	-12,156
286,786	-11,433
286,801	-11,909
286,816	-11,055
286,831	-10,999
286,846	-11,395
286,861	-10,837
286,876	-11,027
286,891	-11,703
286,906	-10,794
286,921	-11,340
286,936	-10,612
286,951	-10,731
286,966	-11,618
286,981	-11,166
286,996	-11,336
287,011	-10,928
287,026	-10,777
